2.948508864590030498e+01
2.948508864590030498e+01
0.000000000000000000e+00
2.982717770670024038e+01
2.989332196470013514e+01
3.907085596500019165e+01
2.964524286830010169e+01
2.964524286830010169e+01
3.893094203400005426e+01
2.975455509260018516e+01
